ï»¿Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Employees,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Cato Supply Inc.,750 North St. Paul Street Ste 204,Dallas,TX,75201,United States,(833) 562-2673,http://cato.supply/,,,Hospital equipment and supplies,"We are Cato. Our intelligent supply chain helps healthcare customers deliver consistent patient care by opening a world of trusted suppliers. 
Established in May 2020 to address critical shortages across the healthcare supply chain, Cato distributes and sources for entities nationwide, with specific strengths in white-glove customer service, sourcing back-order products/helping navigate shortages, offering true product optionality (exact and functionally equivalent substitute options), and is often able to leverage overstock opportunities from its distribution network to relay significant cost savings to customers.",21,https://www.linkedin.com/company/catosupply,,,,,32.7860112,-96.7997259,,,,
Ccrs Llc,10725 Plano Rd #400,Dallas,TX,75238,United States,(214) 608-5887,https://recoverwithccrs.com/,,,Medical equipment supplier,Offering patients opioid-free alternatives for early recovery after surgery (ERAS) and hospitals a DME supply chain solution.,2,,,,,,32.8961555,-96.7010335,,,,
Celltherx Corp,2929 Carlisle St #170,Dallas,TX,75204,United States,,https://www.celltherx.com/,,,Medical equipment manufacturer,"The Future of Wound Healing is Here! We are revolutionizing the 
regenerative graft markets with our proprietary Microsurfacing technology. 
Microsurfacing of regenerative tissue grafts increases the surface area at 
the graft-to-host interface and r",,,,https://celltherx.com,,,32.8027032,-96.8038516,,,,
Core 9,3635 Broadway Blvd C,Garland,TX,75043,United States,,,,,"Medical equipment supplier, Business development service, Consultant, Dental laboratory, Local medical services, Medical clinic, Medical billing service, Physician referral service, Sleep clinic",,,,,,,,32.8701278,-96.6123249,,,,
Cpap Store Dallas,3920 Rosemeade Pkwy #150,Dallas,TX,75287,United States,(945) 239-3502,https://www.cpapstoredallas.com/,info@cpapstoredallas.com,Valid,"Medical supply store, Oxygen equipment supplier, Sleep clinic","CPAP Store Dallas is an online retail store specializing in CPAP machines, masks, and a wide range of CPAP supplies and medical equipment. Their extensive product lineup includes Auto CPAP, BiPAP machines, and various types of masks alongside accessories and cleaning supplies.",4,https://www.linkedin.com/company/cpap-store-dallas,https://www.facebook.com/CPAPStoreDallas,https://www.x.com/cpapstoreusa,https://www.instagram.com/cpapstoredallas,https://www.youtube.com/channel/UCxO34QI41AUc5Cy4aiwDSaQ,33.0099987,-96.8462855,,,,
Cvi Medical,11613 N Central Expy #117,Dallas,TX,75243,United States,(214) 363-2289,https://www.cvimedical.com/,info@cvimedical.com,Unknown,"Medical equipment supplier, Disability equipment supplier, Medical supply store, Scooter rental service, Scooter repair shop, Wheelchair rental service, Wheelchair repair service, Wheelchair store",Established in 1991. CVI Medicals mission is to meet the home health care needs of our customers by providing the highest combination of quality medical equipment and supplies and customer service. CVI Medical was established in 1991 and is a locally owned and operated Dallas home medical equipment provider.,<25,,https://www.facebook.com/cvimedical/%20%20,,https://www.instagram.com/cvimedical/%20,,32.9084152,-96.7710315,Rebecca,Coughlin,Supervisor,rebecca@cvimedical.com
D & D Medical Supplies,12115 Self Plaza Dr,Dallas,TX,75218,United States,(972) 329-4800,,,,Medical equipment supplier,,,,,,,,32.8686798,-96.6705146,,,,
Dallas Wrencare,,Garland,TX,75042,United States,(972) 276-3947,,,,Medical supply store,,,,,,,,32.9174964,-96.679851,,,,
Dalton Medical Corporation,4259 Mcewen Rd,Farmers Branch,TX,75244,United States,(469) 329-5200,http://www.daltonmedical.com/,sales@daltonmedical.com,Unknown,Medical equipment supplier,"Dalton Medical is a leading supplier of durable medical equipment and supplies in the United States. Located in Dallas, TX, Dalton Medicals centralized location allows the swift delivery of products to anywhere in the 48 states. Our wholesale prices are extremely competitive to other medical wholesalers, but with an extra emphasis on support of our products as well, for added value.",32,https://www.linkedin.com/company/dalton-medical-corporation,,https://www.x.com/daltonmedicalbv,,,32.9293437,-96.8358432,,,,
Dignicap,10925 Estate Ln,Dallas,TX,75238,United States,(877) 350-2150,https://dignicap.com/,support@dignicap.com,Valid,Medical equipment manufacturer,"Dignitana is a medical device company that produces The DigniCap Scalp Cooling System, a patented and FDA cleared medical cooling device that improves quality of life for cancer patients by minimizing hair loss from chemotherapy. DigniCap provides continuous cooling with high efficacy, safety and patient comfort.",28,https://www.linkedin.com/company/dignitana-inc.,https://www.facebook.com/dignicap,https://x.com/DigniCap,https://instagram.com/DigniCap,,32.882304,-96.6961943,,,,
Galt Medical Corporation,2220 Merritt Dr #100,Garland,TX,75041,United States,(972) 271-5177,https://www.galtmedical.com/,info@galtmedical.com,Catch-all,Medical technology manufacturer,"For nearly 30 years, Galt Medical OEM has been developing and manufacturing best-in-class medical devices to optimize performance, and enhance results. Our products are used by leading healthcare providers all over the world. We specialize in disposable medical devices that promote efficient entry and accurate placement in Interventional Radiology, Interventional Cardiology, Endovascular, and bedside procedures.",58,https://www.linkedin.com/company/galt-medical,,,,,32.8911355,-96.6776788,Doug,Korfe,Vp of Operations,dkorfe@galtmedical.com
"Gatesco Medical Supply | Oxygen, Cpap, And Wheelchair Store",4041 W Wheatland Rd Suite 166,Dallas,TX,75237,United States,(214) 943-3600,https://gatescomedicalsupplies.com/,gatescomed@gmail.com,Valid,"Medical supply store, Disability equipment supplier, Hospital equipment and supplies, Medical equipment supplier, Mobility equipment supplier, Oxygen equipment supplier, Wheelchair rental service, Wheelchair store","Find quality home medical equipment and medical equipment rental in Dallas with GatesCo Medical Supplies. Comfort, care, and expert support await.",,,,,,,32.6489911,-96.8863734,,,,
Good Night Medical,10920 Switzer Ave #106,Dallas,TX,75238,United States,(877) 753-3742,https://goodnightmedical.com/,orders@goodnightmedical.com,Valid,Medical supply store,"Good Night Medical Company is a medical services provider headquartered in Columbus, Ohio. The company provides at-home sleep apnea testing, as well as home ventilation and oxygen equipment.",408,https://www.linkedin.com/company/good-night-medical,https://www.facebook.com/448985538572643,https://portal.snapworx.com/Account/SignIn,,,32.8970621,-96.7038557,Bettie,Austin,At,baustin@goodnightmedical.com
Healthline,1901 N Glenville Dr #501,Richardson,TX,75081,United States,(972) 480-0990,https://www.healthlinedme.com/locations/richardson-tx,help@healthlinedme.com,Valid,Medical supply store,"Please Follow = Healthline Medical Equipment, Inc. on LinkedIn.

You will see our logo with our Name, Tag line, and HEART. Thank you very much...as we attempt to consolidate multiple company pages created by LinkedIn automatically. :(",11,https://www.linkedin.com/company/healthline-medical-equipment,,,,,32.9735295,-96.7068528,Tonya,Ramirez,"Director, Insurance Verification",tonya.ramirez@healthlinedme.com
Holy Trinity Enterprises,4129 Azalea Ln,Garland,TX,75043,United States,(972) 926-8900,,,,Medical supply store,,,,,,,,32.8643859,-96.6236858,,,,
Hospice Source,11130 Petal St,Dallas,TX,75238,United States,(214) 572-0520,,,,Medical equipment supplier,,,,,,,,32.8821704,-96.6894547,,,,
Infusystems,12054 Forestgate Dr,Dallas,TX,75243,United States,(469) 734-5692,https://www.infusystem.com/,info@infusystem.com,Catch-all,Medical equipment supplier,"InfuSystem is a growing healthcare service provider, specializing in infusion pumps and related products and services for patients in hospitals, clinics, ambulatory surgery centers, and other major service centers. We provide direct payer rentals, pump and consumable sales, and biomedical services and repair, serving all 50 states and Canada.",367,https://www.linkedin.com/company/infusystem-inc-,,,,,32.9112107,-96.703303,Steve,Bash,"Regional VP, Oncology",steve.bash@infusystem.com
Integrated Medical Equipment,3649 Conflans Rd,Irving,TX,75061,United States,(888) 335-3335,https://www.imestat.com/,,,Medical supply store,"Integrated Medical Equipment, LLC offers specialty equipment for medically complex patient conditions. We take your patients needs seriously, which is exactly why IME operates with a service philosophy. Positive outcomes should never be compromised due to an untimely delivery of equipment.",<25,https://www.linkedin.com/company/integrated-medical-equipment-llc,,,,,32.8227819,-96.9961764,,,,
Joshua's Respiratory Care Inc,11880 Shiloh Rd,Dallas,TX,75228,United States,(469) 916-9354,https://www.joshuasrci.com/,,,Medical equipment supplier,"Joshuas Respiratory Care is a family-owned business dedicated to providing state-of-the-art respiratory care and durable medical equipment to clients in the Dallas-Fort Worth Metroplex. With over 30 years of experience, the company specializes in assisting families with Medicare, Medicaid, and private insurance claims.",16,https://www.linkedin.com/company/joshua's-respiratory-care-inc,https://www.facebook.com/pages/Joshuas-Respiratory-Care/200352640141625,,,,32.8573964,-96.6650368,,,,
Koya Medical,2332 Valdina St,Dallas,TX,75207,United States,(833) 999-5692,https://www.koyamedical.com/,orders@koyamedical.com,Catch-all,Medical technology manufacturer,"Koya Medical is a transformative healthcare company developing breakthrough treatments for venous and lymphatic diseases to increase movement, mobility and personalized care that is unavailable with traditional compression therapy. 
Koya was founded in 2018 with the mission to transform venous and lymphatic care through innovative patient-centric platforms.",150,https://www.linkedin.com/company/koyamedical,https://www.facebook.com/koyamedicalinc,,https://www.instagram.com/koyamedical,https://www.youtube.com/channel/UC1L3dVIH5LkhY6ekgyHu4kQ,32.8019317,-96.8359422,Stacey,Gregory,"Director, Commercial Operations & Revenue Cycle",stacey@koyamedical.com
Lakeshore Medical Supplies Inc,126 N International Rd B,Garland,TX,75042,United States,(214) 348-9700,https://lakeshorehcs.com/medical-supply/,in..@lakeshorehcs.com,Unknown,"Medical supply store, Doctor","All of our staff are licensed, certified, bonded, and insured professionals who share this commitment through a variety of services available 24/7or for justRead more",<25,https://www.linkedin.com/company/lakeshore-healthcare-services-inc.,https://www.facebook.com/lakeshore-healthcare-services-inc-394158777454197,https://www.x.com/lakeshorehcs,,,32.9139584,-96.6716641,,,,
Lifetech Medical Supplies,2722 W Kingsley Rd # 106,Garland,TX,75041,United States,(972) 278-8712,,,,Medical supply store,,,,,,,,32.878404,-96.6686361,,,,
Lincare Inc.,2159 S Shiloh Rd Suite 3,Garland,TX,75041,United States,(972) 840-4949,https://www.lincare.com/,info@lincare.com,Valid,"Medical equipment supplier, Home health care service","Lincare Holdings Inc. is a provider of oxygen and other respiratory therapy services to patients in the home. In 2012, The Linde Group announced it would acquire Lincare for $4.6 billion.",136,https://www.linkedin.com/company/lincare,https://www.facebook.com/lincare,https://www.x.com/lncr4f8f1b0a83,,https://www.youtube.com/c/LincareCorporate,32.8918259,-96.6661474,Brad,Ashton,,bashton@lincare.com
Majors Medical Services Inc,2601 W Mockingbird Ln #101,Dallas,TX,75235,United States,(214) 951-9710,https://majorsmedicalservice.com/,intakedept@majorsdme.com,Valid,"Medical equipment supplier, Medical supply store","We provide quality products with compassionate customer service that improves the independence, self sufficiency and mobility of people with temporary and chronic illnesses, disabilities, or impairments. We stand committed to: - Creating an innovative culture that champions patient care.",33,https://www.linkedin.com/company/majors-medical-service,https://www.facebook.com/majorsmedicalservice,,,,32.829318,-96.8438586,Brenda,Toms,Customer Care Coordinator,brenda@majorsmedicalservice.com
Maxim Medical Supplies,18800 Preston Rd Ste #306,Dallas,TX,75252,United States,(214) 299-9599,https://maximmedicalus.com/,support@maximmedicalus.com,Valid,Medical supply store,"Maxim Medical takes great pride in witnessing the progression of our homegrown, locally owned & operated company in Dallas, Tx. Supplying special quality products like lift chairs, bracings and mobility equipment to our customers anywhere when needed is our job.",1,,,,,,33.0058502,-96.7944952,,,,
Medbiox Biomedical Engineering Service,10500 Metric Dr Suite 119,Dallas,TX,75243,United States,(800) 598-6960,https://www.medequipdepot.com/,sales@medequipdepot.com,Catch-all,"Medical equipment manufacturer, Medical equipment supplier","We are a customer-centric and technology-driven medical supplies distribution facility located in Dallas, Texas, serving more than 13,000 medical facilities, schools, universities, manufacturers, government institutions, and healthcare-related businesses all across the United States.",14,https://www.linkedin.com/company/medequip-depot-inc-,https://www.facebook.com/medequipdepot,https://x.com/medequipdepot,,,32.9066922,-96.7019608,Eugenia,Snyder,"Manager, Strategic Customer & Vendor",eugenia@medequipdepot.com
Medcad,501 S Second Ave Suite A-1000,Dallas,TX,75226,United States,(214) 453-8864,https://www.medcad.com/,orders@medcad.com,Valid,"Medical equipment manufacturer, Medical technology manufacturer","MedCAD is a medical technology company built on an innovative approach to the design and production of patient-matched medical devices. Harnessing precise imaging, surgical experience, and proprietary biomedical engineering technologies, MedCAD creates personalized, patient-matched medical devices and surgical plans for cranial defects, oral surgery, CMF trauma and reconstruction surgical procedures.",50,https://www.linkedin.com/company/medcad,https://www.facebook.com/MedCAD-100695741687/,https://x.com/MedCAD_,https://instagram.com/MedCAD_,,32.7822474,-96.7728588,Brian,Buss,Executive Vice President,brian.buss@medcad.com
Medical Institutional Services Corporation,3131 Mckinney Ave #535,Dallas,TX,75204,United States,,,,,Medical supply store,,,,,,,,32.8027283,-96.8008545,,,,
Medical Plus Supplies,2600 N Stemmons Fwy,Dallas,TX,75207,United States,(713) 440-6700,https://www.mpshme.com/,anita.reddick@mpshme.com,Valid,Medical equipment supplier,"Medical Plus Supplies provides a wide range of home care services, including medical equipment and supplies, nutritional supplements, respiratory therapy, and rehabilitation technology. Their experienced team is dedicated to coordinating in-home services to meet patients medical needs.",64,https://www.linkedin.com/company/healthcare-plus-financial,https://www.facebook.com/MedicalPlus,,,,32.8082597,-96.8410512,Anita,Reddick,Vice President,anita.reddick@mpshme.com
Medicos,1910 Silver St,Garland,TX,75042,United States,(972) 494-3334,https://www.medicostx.com/,info@medicostx.com,Valid,"Medical equipment supplier, Orthopedic supplies store, Medical supply store","Move Better. Live Better.
At Medicos, weâre on a mission to transform lives by improving body mobility. Backed by compassionate care, expert insurance support, and a dedicated sales team, we make the process simpleâso you can focus on feeling your best.",0,https://linkedin.com/company/19210537/admin/feed/posts,https://www.facebook.com/medicostx,https://medicostx.com,https://www.instagram.com/medicostx,https://www.youtube.com/@MedicosTX,32.9098943,-96.6574347,Tim,Williams,President,twilliams@medicostx.com
Medpoint Medical Supplies,9535 Forest Ln #231,Dallas,TX,75243,United States,(972) 861-5085,,,,Medical supply store,,,,,,,,32.9112048,-96.7292301,,,,
Microscope & Microtome Services,1935 W State St,Garland,TX,75042,United States,(972) 272-5200,https://mmserviceco.com/,jandy@mmserviceco.com,Valid,Medical supply store,Microscope and Microtome Service Company | Microscope and Histology Instrumentation Service,,,https://facebook.com,https://x.com,,,32.9105102,-96.6569801,,,,
Mr. Biomed Tech Services,555 N 5th St #109,Garland,TX,75040,United States,(469) 767-8853,https://mrbiomedtechservices.com/,info@mbmts.com,Valid,"Medical equipment supplier, Hospital equipment and supplies, Laboratory equipment supplier, Medical supply store","In December 2014, MedRad Medical and Mr. Biomed Tech Services (MMBM) joined forces in the Medical Equipment field, both companies in collaboration focus on Sales of new and used medical equipment, Disposition services for retired medical equipment and Repair & Rental services to medical facilities and home care providers.",13,https://www.linkedin.com/company/mr-biomed-tech-pt-medical,https://www.facebook.com/Mr.BioMed,,https://www.instagram.com/mr.biomedtechservices,,32.9192174,-96.6366424,,,,
One Source Medical Solutions Inc,1523 Prudential Dr,Dallas,TX,75235,United States,(214) 421-7000,http://www.onesourcemedical.com/,sales@onesourcemedical.com,Unknown,"Medical supply store, Diabetes equipment supplier, Surgical supply store","Established in 2003. Headquartered in Dallas, Texas we are a locally owned and operated business. One Source Medical Solutions, Inc. is a full service Medical Equipment and Supplies Company. As an innovative company, One Source Medical Solutions, Inc.",7,https://www.linkedin.com/company/one-source-medical-inc,https://www.facebook.com/onesourcemedical,https://www.x.com/onesourcedme,,,32.82439,-96.8602019,Jennifer,Wilson,"General Manager, Chief Executive Officer",jwilson@onesourcemedical.com
Osseus Fusion Systems,1931 Greenville Ave Suite 200,Dallas,TX,75206,United States,(888) 330-5960,https://www.osseus.com/,info@osseus.com,Catch-all,"Manufacturer, Medical equipment supplier","Osseus is a pioneering medical device firm focused on developing advanced technology products for the minimally invasive spine surgery theatre. Our teams of forward-thinking surgeons, bright-minded engineers and visionary product managers design systems aimed at enhancing patient outcomes and changing healthcare for the better.",12,https://www.linkedin.com/company/osseus-fusion-systems,https://www.facebook.com/osseusfusionsystems,https://x.com/osseusfs,https://www.instagram.com/osseusfusionsystems,,32.8144889,-96.7707009,Chase,Tipping,Director of Operations,ctipping@osseus.com
Paramount Dme Supplies,2351 W Northwest Hwy,Dallas,TX,75220,United States,(800) 586-6231,,,,Medical supply store,,,,,,,,32.861195,-96.8854514,,,,
Peak Medical Resources - Dallas,3201 Skylane Dr Apt 102,Carrollton,TX,75006,United States,(877) 761-1959,https://peakmedicalresources.com/location/dallas,info@peakmedicalresources.com,Valid,Medical equipment supplier,"Peak Medical Resources, LLCTexas based company providing medical equipment solutions for hospitals, clinics, sugery centers, dealers, distributors ,ems companies, infusion companiesRental, Sales, Lease, and Trade-In/Purchase Options for all types of medical devicesToll Free 1.",12,https://www.linkedin.com/company/peak-medical-resources-llc,https://www.facebook.com/Peak-Medical-Resources-LLC-202034746500865,,,,32.9789171,-96.8490522,John,Koch,Business Development/branch Manager,johnk@peakmedicalresources.com
Performance Medical Products,11880 Shiloh Rd,Dallas,TX,75228,United States,(469) 916-3358,https://performancemedinc.com/,,,Medical supply store,Performance Medical Products is a family-owned and operated business specializing in providing a wide variety of quality medical supplies. They prioritize excellent service and customer care while ensuring that products are readily available for nationwide shipping.,6,https://www.linkedin.com/company/performance-dme-and-medical-supply-alliance-dme-and-medical,,,,,32.8575263,-96.6650655,,,,
Performance Medical Products,1935 W State St #107,Garland,TX,75042,United States,(214) 703-9886,,,,"Medical supply store, Manufacturer",,,,,,,,32.910492,-96.6569432,,,,
Perimeter Medical Imaging Ai,8585 N Stemmons Fwy #106n,Dallas,TX,75247,United States,(888) 988-7465,https://perimetermed.com/,careers@perimetermed.com,Valid,"Medical equipment manufacturer, Medical technology manufacturer","Perimeter Medical Imaging AI is a pioneering medical technology company driven to transform cancer surgery with advanced imaging tools. 
We canât imagine how frustrating it is for surgeons to do everything they can and still have to make the âdreaded callâ to the patient.",55,https://www.linkedin.com/company/perimeter-medical-imaging,https://www.facebook.com/PerimeterMedicalImagingAI,https://x.com/PerimeterMed,https://www.instagram.com/perimetermed_ai,,32.8302896,-96.8749457,Luke,Hambrick,Operations Specialist,lhambrick@perimetermed.com
Phc Associate Inc,11601 Plano Rd #107,Dallas,TX,75243,United States,(214) 265-7802,,,,Medical supply store,,,,,,,,32.9061085,-96.7009917,,,,
Physicians Choice Medical Equipment,2614 Industrial Ln,Garland,TX,75041,United States,(214) 328-0019,http://www.physicianschoice.net/,,,Medical supply store,"Healthy Supplements From Nature Our Top 3 Products Make them part of your daily health routine Want To Keep Up On The Latest Info and Offers Sign up for our free newsletter, catalog and special offers! Sign Up Highest Quality Productscts These are a",,,,,,,32.8857701,-96.6754227,,,,
Precision Medical Products,2140 Hutton Dr,Carrollton,TX,75006,United States,(888) 963-6265,https://www.pmpmed.com/,info@pmpmed.com,Valid,Medical technology manufacturer,"Precision Medical Products specializes in mobile DVT prevention and recovery solutions, offering innovative products designed for both acute care settings and patient use at home. Their award-winning devices, such as the Circul8 and VenaOne, aim to enhance patient mobility, compliance, and safety while reducing the risks associated with traditional tethered devices.",55,https://www.linkedin.com/company/precision-medical-products,https://www.facebook.com/pmpmed,https://www.x.com/precision_news,https://www.instagram.com/pmpmed,https://www.youtube.com/channel/UCZzzUDXL3OzudsbT9atFkgQ,32.9339354,-96.9157046,Jenae,Mannie,"Vice President, Billing Operations",jenae@pmpmed.com
"Pt Medical Technologies, Inc",2112 Regency Dr,Irving,TX,75062,United States,(469) 578-8200,https://ptmedicaltechnologies.com/,info@ptmedicaltechnologies.com,Valid,Medical equipment supplier,"PT Medical Technologies specializes in the purchase, sale, and trade of both new and pre-owned medical equipment. Based in Dallas, Texas, the company provides disposition services for retired medical assets, catering to hospitals, surgery centers, and doctors offices nationwide.",6,https://www.linkedin.com/company/pt-medical-technologies-inc,https://www.facebook.com/ptmedicaltech.biomed,https://x.com/ptmedical9906,,,32.8360098,-96.895034,Saima,Iftikhar,Business Development Manager | Ms Biology,saima@ptmedicaltechnologies.com
Red Star Dme,1855 Wall St B Suite C,Garland,TX,75041,United States,(866) 574-2536,https://www.redstardme.com/,,,Medical equipment supplier,,,,,,,,32.873638,-96.6576072,,,,
Rehab Medical Of Dallas,12088 Forestgate Dr,Dallas,TX,75243,United States,(469) 802-0771,https://www.rehabmedical.com/,supply@rehabmedical.com,Catch-all,Medical equipment supplier,"Rehab Medical has a dedicated Service Department that is staffed from 7 am  7 pm Eastern Time with an after-hours call center ready to help when needed. Most of our patients rely on their rehab equipment to help them throughout their daily routine and when it isnt working, Rehab Medical understands how critical this can be.",364,https://www.linkedin.com/company/rehab-medical,https://www.facebook.com/rehabmedicalinc,,,,32.9109865,-96.7030117,Alisa,Adams,Regional Sales Director,adams@rehabmedical.com
Rhema Medical,2550 Beckleymeade Ave #105,Dallas,TX,75237,United States,(972) 283-8380,https://www.rotech.com/,careers@rotech.com,Catch-all,"Oxygen equipment supplier, Medical equipment supplier, Medical supply store",Rotech HealthCare was founded in 1981. This company provides home medical equipment and related products.,"3,668",https://www.linkedin.com/company/rotech-healthcare,https://www.facebook.com/RotechHealthcareInc,https://www.x.com/rotech,http://www.instagram.com/rotechhealthcare,,32.6397182,-96.8616668,Grant,Brunken,Market Ops Manager Dfw Area at Rotech,grant.brunken@rotech.com
Rsq Medical Equipment,4120 Main St,Dallas,TX,75226,United States,(972) 202-3497,https://rsqme.net/,deena@rsqme.net,Unknown,Medical equipment supplier,"RSQ Medical Equipment is a woman and veteran-owned small durable medical equipment business, established in 2015. They specialize in providing quality maternity solutions including insurance-covered breast pumps, pregnancy support items, and postpartum care products.",7,https://www.linkedin.com/company/rsq-medical-equipment-llc,https://www.facebook.com/RSQ-Medical-Equipment-110576630747809,,,,32.7889016,-96.7698533,Deena,Killingsworth,Owner,deena@rsqme.net
Scooters & Medical Supply,,Dallas,TX,75218,United States,,,,,Medical supply store,,,,,,,,32.8688637,-96.6705054,,,,
Security Brands Inc.,2210 Executive Dr,Garland,TX,75041,United States,(972) 474-6390,https://www.securitybrandsinc.com/,info@securitybrandsinc.com,Valid,Manufacturer,"Security Brands, Inc. creates and manufactures the worldâs most innovative and easy-to-use perimeter access control systems and security products.",17,https://www.linkedin.com/company/security-brands-inc,,,,https://www.youtube.com/channel/UCrNcZ_LqrsBjLZ0-xU-eULw,32.8906934,-96.6809404,Jamison,Carr,Chief Operating Officer,jcarr@securitybrandsinc.com
Shalem Medical Supplies,12068 Forestgate Dr,Dallas,TX,75243,United States,(972) 222-9263,,,,Medical supply store,,,,,,,,32.9122144,-96.7041469,,,,
